Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
444234,0.769386758,0.910700971,0.414012942,-1.302456084,-0.058869855,-0.278168574,-0.537289011,1.412069431,-1.046666059,0.316104453,1.194046984,0.381441525,1.241118372,0.563714722,0.42934967,0.366834869,0.613443267,-0.385539097,-1.301873852,0.954043411,1.161742301,0.251978811,-0.54837562,-1.557717117,0.0858071,-1.348950345,-1.488987503,-0.020731528,19.44835346
444876,-0.763769501,0.345309556,-0.159295603,-0.606634566,-1.704915081,-0.852888126,-0.81613649,-1.225307674,-0.329044295,-1.147251991,-0.163742747,0.240411214,-0.826169954,0.425408629,-1.361357871,-1.112177398,-0.113217298,0.687041092,0.867399541,1.612390622,-0.376588875,-0.127501319,-1.032675529,-1.253766332,0.228572086,-0.775871499,1.2323792,-1.462385732,60.48744097
445205,0.486353206,-1.005739239,-0.820448467,0.539112065,-0.675880436,-0.515784068,-0.812158364,1.785029792,-0.617486311,0.051552217,-0.2019136,0.221417062,-0.614736947,-0.200817235,0.393952009,-0.863007138,1.089321357,1.185480519,0.606492626,0.069876384,-2.990601448,0.424291133,-0.391330405,-0.246274411,-1.897377331,0.493588486,-1.448581047,0.118424546,41.01909838
445388,0.904657482,-0.469328181,1.216051725,-0.746990378,0.600433077,-1.304785751,1.031130435,0.875990383,0.468357923,-0.393284137,-1.402000623,-0.390640315,1.110307176,0.129961872,-1.55303693,-1.124727639,1.253151401,0.487912752,-1.234000121,-1.765831496,-0.625042135,-1.851358708,-0.15583449,2.451625372,-1.596956076,-0.186025663,1.311926575,0.749087858,43.86781571
446342,-0.148740715,-0.14634867,-1.155909782,-0.26765577,0.243440714,1.105113543,-0.620175624,-0.189835128,-0.949213481,0.22532518,0.78377945,0.629648013,-1.170187075,0.146863209,-0.677312528,1.011050016,-0.161312723,-1.519513338,-0.219802706,0.458472569,0.244006063,-0.511796014,-0.58527339,-0.987504398,-0.39474962,-0.855678967,0.970085986,-0.901137391,15.12744692
446759,0.122284462,0.054303903,0.945667448,1.089368289,0.695969943,0.352928343,-1.048646146,-1.068870088,-0.84569082,0.751921,0.073329928,0.868657241,1.002802734,-0.7259519,0.032074328,-0.012993679,-0.32778769,-0.534842855,1.184755503,0.051971727,0.013144789,-0.802777675,0.67521243,-1.005107501,0.454905529,0.48222936,-0.412515049,0.317652081,54.57942014
446842,0.185669559,-0.039360625,0.01294398,0.061781823,0.129911673,0.060242031,-1.10386419,-0.152210951,0.264948601,0.097288729,0.953750259,0.620086589,-0.870409535,-0.166627108,-0.311336653,-0.004348487,-0.0029814,0.611521669,0.177328363,1.230545005,0.241003138,-0.83059052,-0.46728062,0.603789071,-1.614168265,-1.345880415,0.010697207,0.950922119,34.77952545
447096,1.307035432,-0.217105747,1.060828687,0.07226791,-1.531414982,-0.008076536,-0.618908125,0.91823088,-0.02567526,-1.277913107,-1.499714811,-0.020979957,-2.420217471,-0.51816529,0.231030326,-1.057016504,0.993987157,1.19100655,-1.016700953,-0.298044174,0.994693151,-0.001307534,-1.394478578,-0.143321069,-0.852928322,1.108197896,0.605932094,-0.313756945,37.79088425
448041,0.142148013,-1.308121577,-0.753777459,1.553279188,0.053514653,0.930085805,0.232013088,1.314281843,-1.998837533,-0.188217584,1.644781646,0.956173436,1.325372259,-0.006764594,-0.537106415,-1.02716446,-1.096928092,0.807060562,0.51321105,-0.066573449,0.508190655,0.142451759,0.962217701,0.952686755,-1.0658741,0.273645987,-1.66886675,0.133020738,58.53818063
448046,0.60430428,-1.313719345,-0.416462735,0.009526377,0.233914916,-0.278603703,-1.172288152,-0.054007202,-1.652243567,-0.232641437,-0.441373614,-0.134265673,-0.559321977,-1.507680838,-0.366343321,0.930820125,1.261460804,2.439334279,1.691650408,-1.196937927,-0.408437601,-0.022785635,-0.085559834,0.06953333,2.407591422,-1.082051546,-0.713531136,1.64382593,51.00171336
448349,-0.615981343,0.39358065,1.03465737,0.486499017,0.191765633,0.93861077,-0.893068557,-0.496363129,0.535637588,-2.069439259,1.416583823,0.303392375,0.153031753,-1.630512878,-1.286609125,-0.398583664,0.80742985,-2.076616012,0.788364801,-0.360031324,-0.223423473,0.253592942,0.269317238,-0.71242859,0.624910088,-2.31939814,-0.450418887,0.153681763,21.45709383
449329,-0.344949315,-1.826910304,0.758027379,-1.248387812,-0.067514008,0.153034597,0.019827154,1.169010926,-0.05326256,0.427455405,-0.055904033,0.612956084,1.393495297,0.137541829,0.781850358,1.455328935,1.357184247,-0.385289404,1.036432356,0.24877116,1.117229998,0.568634584,0.275668076,0.43397208,0.255237956,0.294333045,-0.158832361,-0.251724341,65.47905803
449865,1.763174929,0.477527911,-0.573304922,-0.277417431,1.056258453,-0.73618671,-1.482027682,-1.408449141,-1.7289756,-1.298814858,-1.18086594,1.38523738,-0.046179213,-0.363263539,-1.443413063,-0.143126397,-1.737328063,-0.369417171,2.06449439,0.663803579,-0.20979816,0.698123605,-0.521543178,-0.800677743,1.70412963,-1.142274654,-0.354121236,0.306033282,52.13315221
450498,-0.936234206,0.650604954,-0.306594525,0.663910328,0.58598418,-0.243012131,1.710658673,-0.665335803,1.348870471,1.174933243,1.770882208,0.174056039,-0.788585712,2.076796585,-0.334701468,-0.813542573,-0.189786746,-0.981690716,0.526148825,-0.605668382,-0.28748417,0.967778862,0.62369321,0.015584573,0.170873529,0.012255431,-0.431155066,-0.002526661,5.910811091
451105,0.490841625,-0.126162129,0.41976763,-0.836668778,-0.603893651,-0.734320503,-0.565131372,1.287181047,0.726038793,-1.076923119,0.437498296,-0.390582313,-0.682384585,-1.485739466,0.971918694,-1.36386315,-0.051963178,-0.946311246,0.775843947,-0.334351826,-0.134462656,-0.100734263,0.302570335,0.013004764,-0.043273189,-0.518401975,-1.574729373,-1.11855096,46.89192266
451533,0.718479739,-0.305819463,-0.664009778,-1.405728144,-1.71964714,-0.70320688,0.888052854,-0.557070194,0.400485525,-0.603059829,0.638866696,-0.351750802,-1.231884246,-0.268953068,1.834000418,1.789884316,0.486533303,-0.137058815,0.303901802,0.316852339,-0.039886752,0.44094402,0.208226862,-0.315972385,-1.195256799,-0.460059242,0.799518849,-0.031462224,56.44812958
452497,0.300286892,-0.283015528,-1.059597505,-0.238629715,-1.022455901,-1.086289174,1.205636609,-0.420086005,-0.741484725,1.617959684,0.814985035,-0.371509226,0.427636326,-0.235788318,-0.692679679,0.474691224,-0.324301885,0.075498009,1.021363235,0.911213104,-0.550093292,0.486031602,-1.127856246,0.450414161,0.148495306,0.378979362,-0.297444755,2.084071274,112.5996361
453233,-0.901299708,0.971551711,-1.03169832,0.504344175,0.575789977,0.054975872,-0.495324411,0.141134891,0.267010333,1.789936486,-0.872340285,-0.555913496,0.284735557,-0.25605379,-0.100041038,1.070351835,-2.820266503,-0.597949345,-1.742369226,-1.195816437,2.404624492,0.598168134,0.951564925,-0.08052965,0.758713825,-1.766564508,1.038298412,-0.819844119,67.98102787
453984,-0.531315819,0.50515107,0.316446759,0.084620048,-1.363096154,0.099813669,0.960561353,-0.532487096,1.314937045,-0.872691936,0.006547892,1.535327733,-0.681399913,1.053985483,1.974652362,0.171044069,-0.527016987,-0.772738803,1.304602703,1.276694199,1.449309123,-0.032838351,1.037806942,-0.048839391,-0.883055122,1.124176785,1.633870278,-1.020601973,11.26036541
454211,-1.039430963,0.039981934,0.956128606,-1.133819194,0.227015737,-0.590426954,0.7008291,-0.797886821,0.771803,-0.158214811,-0.937140524,0.063689955,-1.937973314,-0.559094572,0.33740107,-1.771754779,-2.571136853,-2.33936732,1.327128556,-0.076759013,-0.532465394,0.945154736,-0.404449682,0.2684619,0.025755351,-0.470999421,0.294145884,0.773261221,108.2954147
454865,-0.184906617,-0.460555573,-0.342512408,-2.297912533,0.283059547,-1.209111289,0.629718724,-0.090424101,0.105121097,0.700329171,-0.926523766,0.369248443,0.267621053,-0.184780833,-0.928186201,0.595238364,0.703454544,0.113602026,-1.070302416,-0.527449033,-0.060332722,0.68849455,-1.583489401,-0.563803464,-0.40267256,-0.083221579,-1.301325284,-0.217532778,41.75361795
455797,-0.310483564,-1.037591871,-0.117967584,-0.541169097,0.495586143,-0.885327561,0.089834122,-0.808388837,-0.599754238,0.297291628,0.234717733,-0.417022183,-0.269410618,-1.453606445,1.402764311,0.687456398,0.651448051,-1.595032217,-0.595489992,-0.334546029,-1.931061492,0.889950096,1.453884489,2.061934956,-1.045883828,0.117323497,1.322818269,-0.253618479,41.62408988
456360,-0.566987914,-1.866017674,1.132622458,-0.019260756,-0.729341859,0.28385729,0.153005373,0.168259102,-0.217098062,1.622358159,-0.133659733,1.619322076,0.564116926,0.351170143,-0.113274753,0.973956694,0.112991768,-0.932131215,-0.965492191,0.422484622,-0.907378885,-0.062231057,1.057184539,0.303970178,-0.72213487,1.409987512,0.547875237,1.017792987,108.256757
456750,-2.267558343,0.330852878,0.842157836,1.700288642,-1.463818584,1.206114589,1.644380286,-2.017288977,0.47859111,0.617620814,-0.327007663,-0.49009446,0.667853913,-0.614981753,-0.217249328,0.812434901,1.75404305,0.537984273,0.133484495,-0.516397485,-1.010600041,1.109578242,-0.153449851,1.150703275,-0.329551878,-0.649288661,0.420798889,-0.076535939,31.14618196
457407,-1.205528605,1.81736833,-0.626983774,0.927591521,0.841856629,-1.259462765,-1.002387645,-0.30150934,-0.865646545,1.726456372,-0.200175637,0.889749043,0.513637389,0.264022449,0.040321211,1.237130708,-0.825092973,1.72633531,-1.287223181,0.781511726,-1.40516386,-0.315705552,0.093309938,-0.486695349,-0.18166957,-1.386970448,-0.987450469,0.498264707,45.28590447
458257,0.029671825,-0.690528026,1.324277763,-1.2199309,-0.361590466,-0.505656278,0.615037628,0.048163691,-0.108165247,-1.844216704,0.865034481,-0.217825815,0.115661018,-0.74856322,-0.905828763,1.499287758,-1.773238578,-1.054199028,1.480492153,0.640746381,-0.325462532,1.246596314,0.446860116,0.232660092,0.225562017,0.465238217,0.505692501,2.195973053,1.060035872
459097,-0.194892812,-0.164047188,-1.236893188,-0.051897387,1.8628869,0.984485002,-0.543667744,0.030041365,-1.296438376,-0.969119344,0.149441153,-0.494454603,-1.044599789,0.489840765,-0.082250087,-1.567550372,-2.075146966,-0.570011499,-1.588265143,-1.868911406,1.128969201,-0.09771089,-0.265446378,-0.188405816,-1.137832151,0.410976165,-0.130700327,-0.757408656,48.82769602
459916,-0.607628685,-1.227458713,-0.406242873,-0.239627881,-0.432283329,0.055154557,-0.078511705,0.230768539,0.943097037,0.593023477,0.954589841,-0.84773423,-0.508614894,0.653596684,0.671477671,-0.678620618,0.611583926,-0.943532117,0.481055724,-0.026296201,-1.384435604,-0.434073822,2.18226781,0.202780363,2.300449977,-1.44392653,0.750741793,-2.534336192,45.46860294
460480,-0.000235485,0.631217378,0.837890095,-0.799269725,1.039090422,-0.53371476,-0.164097251,-0.433322219,-1.136389351,1.569719587,0.048017817,1.087318379,1.044711242,-0.967940214,1.216127248,0.503414244,-1.040901864,0.448850831,-1.022967885,1.606458368,0.813786745,-0.071148562,1.264803618,-1.581987645,-0.7493413,-0.252419722,2.235684681,-1.070482901,38.06499307
460829,-1.581475428,-1.333921543,-0.633186941,0.26583217,-0.595471389,-0.585441263,-0.180890455,-0.242240159,1.487449388,0.68591112,-0.32457674,2.097011911,0.491661175,-0.968962055,0.25651374,0.535512545,-0.687624719,-1.052508911,0.08645909,-0.360221771,1.479127888,0.741155824,-0.640775274,0.425938111,1.267128143,-1.393804446,-1.022778241,-0.011168617,25.4300568
461436,0.035601968,-0.052197505,-0.310777179,-0.326060322,0.384258137,1.133942554,-0.48095273,2.438399345,1.960691436,1.32925563,0.622483335,2.007988106,-0.290115365,-0.832604412,-0.525972059,-1.002942803,0.121801322,0.299830464,0.200839839,-0.012431352,0.133154528,1.736323809,0.620051868,0.922508797,0.190789937,-1.615588698,-1.81388247,2.08280999,93.93635291
462319,-0.531822275,-0.616751344,0.245663241,0.550402978,0.676862137,1.774418533,1.500736383,-0.810933225,0.968734573,-0.384090918,-0.137508744,-1.093989206,-1.693072854,-0.031561713,-0.955981916,0.927813679,-0.281078244,0.308590219,1.367525754,-1.485295182,-0.724617389,0.180883625,0.312524816,1.103497501,0.867153129,0.096933626,0.303404671,0.331075891,50.55126312
462448,-1.469712365,-0.156375477,0.248473218,0.458550859,-0.92436344,-1.268797913,-0.234532593,1.967366111,-0.819247513,1.173928247,1.584739643,0.045466526,-0.679847935,0.512819564,0.194990292,-0.85910398,-0.658802826,0.453579852,0.933440408,-0.322790201,-0.069133565,0.668638571,-0.172486884,-0.299326973,-0.75534082,-0.772684623,2.668882758,-0.19620166,26.90365936
462459,1.365058322,1.683993338,-0.183582289,0.368429808,0.102478482,-1.612182351,-1.551973012,0.048848467,-0.424913539,1.891580338,-0.236572939,1.950928997,-0.476391396,1.912200421,0.506424497,0.563291896,-0.511763957,0.57691718,1.692713433,-0.144827494,-0.339396815,-0.246762539,1.620111605,0.855351207,1.44767999,0.31362271,0.039319357,0.423944039,8.225455056
462949,1.070158534,-0.247118243,1.368676993,0.365830557,-2.406278138,0.883493427,-1.272305013,0.859172761,0.901517998,0.329892597,0.543680899,1.098870788,-0.495627674,0.79342966,1.163023303,1.760082598,-1.105780286,0.408516065,-0.961489199,-1.003922018,0.359027772,0.077455815,1.145001479,-0.34617645,-0.134051436,0.211504262,-0.861828851,-0.723069845,51.41969756
463221,1.116098666,-0.548955041,1.182476566,0.607312581,-1.547531025,0.530378692,0.522479823,0.422928609,-0.141876726,-0.940067455,1.346212766,-0.101579589,-0.88340616,0.457468686,-0.742779971,-0.949086028,-0.375472612,-0.665397764,-0.912242252,0.806411762,-0.113827814,1.252279946,-0.854509478,-1.727561038,0.148770349,1.855978922,0.530986829,3.215374196,77.55349891
463578,0.332059121,0.235552211,-2.155362671,0.427947441,0.16866776,-0.407421198,-0.136778867,-0.068100574,-0.179929153,2.089714963,-0.370862028,0.169313724,-0.403901083,0.783431187,0.1767637,-0.279910573,-1.925967946,0.243308225,-0.309576274,-0.060740657,-1.182457947,1.433282173,0.856743176,1.430705998,1.146979301,0.592317302,-1.142282509,1.843387164,60.68556134
464459,-0.927635151,-0.268407624,0.706902281,0.756540787,0.572236727,-0.400288481,-0.606931627,2.534532569,-0.039313938,-0.161771385,-0.713556491,0.244670349,0.198022801,-0.016226209,0.381726647,1.763537502,-0.595052706,0.043083742,-0.647848453,0.294698361,-0.568469501,-0.525442991,-1.459523374,0.097794783,0.429769622,1.860476353,0.469502481,-0.449684123,109.5654186
464551,-1.359679088,-1.221287006,-1.295628339,1.878042035,0.287810497,-0.582966219,-0.959859605,-0.85610784,-0.609299395,1.316255216,-0.029943447,-1.447466417,2.310459275,-1.140161139,-0.59083531,1.310144388,0.415149633,-0.469923,-1.231366926,-0.966690109,-0.906496119,0.007031798,0.191061817,-0.148654629,-0.039213814,-1.050723195,0.293136106,1.280518637,110.2159247
464560,-0.162791682,-0.182286706,0.083001052,1.11820486,-0.894722999,1.450847336,0.421222239,0.028680696,1.213238837,-1.182062074,0.522045536,0.430309565,-0.935455064,0.460638123,0.283305179,-0.17873812,0.862817555,-0.571754252,0.270321246,-0.131673782,-0.614696823,0.502884685,-0.207735747,-1.473006459,-1.801066105,0.789057468,-1.220600107,0.279384493,11.62430259
465447,0.054951894,-0.368531777,1.956668457,0.179674018,0.755633483,0.284816215,-0.231539423,-0.01908875,1.458542766,1.088105293,1.951986432,0.221642093,-0.876937066,-0.440516944,-1.187778192,0.767044129,-0.585916316,-3.055317946,2.463775698,-0.570601138,-0.576590925,1.671611693,-1.208251451,1.136605887,-0.587442443,-1.323795445,1.705717761,0.923096947,5.27923557
465570,0.920000985,0.367655547,0.599101633,-1.232158025,0.111610857,-0.928763,-1.388940519,0.410953331,1.158149556,-0.383368824,-0.212012892,-1.138150645,0.007217146,0.760076112,0.791527737,0.545176176,-0.618431167,-0.650129043,0.795404473,0.811998932,-0.171994985,-0.426171908,1.167247093,-0.359948665,0.745932225,-0.136843175,-1.047532781,1.61231214,26.90822329
466346,0.120063896,-0.71074398,-1.390805668,-1.290000798,-0.372911404,1.925128884,-0.584661879,1.447454832,-0.130763669,-1.181150391,-0.473211188,-1.280987924,-0.855968452,-0.885748062,-1.903803867,1.512796069,0.21101703,-0.686278406,0.221757746,-0.835480394,-2.671061965,2.956691633,0.189599877,-0.589013039,-1.933914812,-1.494149795,1.65449193,1.501938549,71.16047236
467085,0.269799075,-0.563869903,-1.109262478,-0.289839893,0.183235599,0.249675028,1.056024745,1.307309119,0.336280831,0.517106377,0.095309033,0.767225464,0.486988139,-0.054488094,2.151982567,-0.546183363,1.454456957,-1.354292926,0.813616536,1.436568352,-1.907219071,0.138950573,0.715414041,0.251963604,0.378155936,0.136223162,-1.094247826,2.368045592,80.32364202
468021,-0.503537863,0.434161239,-0.646839677,-2.27586319,-0.924512874,-1.447606692,1.091567539,-0.606868016,-0.514091339,-1.064330713,0.094035399,-0.716458516,0.992354731,0.302039323,-0.571825786,0.850233052,0.007940523,0.021496906,-1.462634904,-0.071086133,0.321544639,1.333566822,-0.75189363,2.278108623,0.556868317,-1.519411876,-0.845198114,1.420999164,18.9311963
468472,1.243229143,0.018093482,0.149917703,-1.164610274,1.32144274,-0.987767087,0.844741111,1.352042369,0.048155554,0.967611366,1.847639708,0.267968799,-0.175301816,-0.066852858,-0.742987903,-0.765583793,0.442406764,-0.163949822,0.327569177,-1.48993615,-0.092618825,1.03011785,-1.118924277,0.016526414,-1.854609311,-1.305462022,0.807660888,-0.309284293,3.21585053
469103,1.822072866,0.43244311,0.530595665,-1.07648205,-0.385105377,-0.732636182,-1.06544174,0.663893126,0.864515866,0.398937194,-0.828067193,0.330730035,-1.912678401,1.323009269,-1.298150176,-1.120458982,0.11529227,0.20415956,-0.072748598,-1.110127941,1.133347994,-1.685949201,-1.48326899,-0.106982772,-1.264233982,1.222625276,-1.178214635,1.557027152,32.25887125
469510,1.035122166,1.235055736,1.887105983,0.081227924,-1.012974596,-0.103007876,-0.566665605,-0.709191273,0.150853437,-0.311704214,-0.752209684,-0.245402393,0.548978464,0.956417207,-1.602923913,-0.303201086,-0.141343205,-1.182520022,-0.119705733,0.14799561,0.518834545,0.077158026,-0.88094941,2.012030028,0.829126772,0.552719745,1.004831257,0.244609172,67.59760325
470212,1.286300886,0.05687195,0.00174746,0.635228479,1.576357546,1.512048615,0.592847598,0.516611859,0.696042411,0.985620913,1.298731939,-0.236584084,1.31806129,0.342995114,0.650931622,1.381949322,0.74706225,0.915995563,-0.389418533,1.498311544,0.695686711,0.126065718,1.101074387,2.587830498,-1.168924502,-0.803732623,2.685305309,0.426694842,54.85023396
471003,0.190869679,-0.115385742,1.208436001,2.611247309,-0.665188541,-0.096876727,-0.350727129,0.732864977,1.222393438,1.620932785,0.766718283,2.519332791,-0.574752983,-0.834540552,1.469344293,0.12283232,-1.375940323,-0.316062972,0.255658654,-0.646248238,-1.014660687,-0.207629137,-1.06453342,0.635131039,-1.943804847,0.090424928,0.519509888,-0.09054124,87.36787379
471815,1.093222897,-1.370561234,-0.701089501,-0.330034646,0.712724569,0.218507586,2.143365983,-0.805785897,-1.394988899,1.789088983,-1.430858584,0.683062711,-0.978670042,-2.069318351,-0.374783794,0.899499962,-1.221771088,0.576094728,0.762863561,-1.271690142,-0.227761289,1.577074822,0.65059262,-0.261492465,0.415295481,-0.685263308,1.113695678,1.113260065,28.64194191
471871,0.120905915,0.230706156,-0.998796875,-1.352036427,-0.376604744,-0.08740171,1.062627497,0.922427751,0.184832888,1.190538984,-0.943486179,1.077336887,-0.790428714,1.23969453,-0.013346465,-1.998286677,0.730157164,0.80954576,-0.456580054,-0.371259578,-0.15954528,-1.925151813,-2.364728173,1.301625638,-0.824067667,1.85526411,1.370401801,1.567195314,79.86673756
472579,-0.650298952,-1.608401187,-1.086882307,-0.446454727,-2.373229733,-0.475425689,-0.201678028,-1.294420972,-1.040485098,-0.220598521,0.356286548,-0.890822668,0.29225261,0.136846008,0.046885859,-0.652014124,-1.333379596,1.69645198,0.630305916,1.005731653,-0.083629685,-0.164025442,0.490659681,-1.83468835,-1.114643469,-0.797774878,-0.454566423,-0.879695679,31.78697066
472958,0.332807125,0.081447234,1.39286469,2.473759157,-1.26285024,0.147305214,0.145525878,-0.01419807,-1.084824571,-0.917197446,0.240405612,-0.945350073,0.159271972,-0.245949785,0.141657903,-0.95330047,0.157469242,-0.880952583,0.160695609,1.339396122,0.26098385,0.321870382,0.817206517,-1.403558344,1.718921574,-1.055589993,0.879660997,0.746909987,73.35081972
473460,-0.902166362,1.008886137,0.497812766,1.889978644,0.193378751,-0.108543332,-0.514762528,-1.743355271,-0.318227565,-0.275898394,0.262058183,-1.423103111,-0.239012211,0.576251392,0.675509675,-1.859815176,0.706406609,-0.246573913,-0.185010877,-2.36451537,1.493571163,0.176798885,-1.531460427,0.375201575,0.344478441,1.222544153,-0.309688769,0.011996069,72.85432024
473483,-0.6428078,0.597948614,-0.783490342,-0.892990517,-0.067797538,-1.225863771,1.602131219,1.927266728,-0.453590085,-1.386595007,0.336592039,-0.482102518,1.174681133,-0.787146596,0.544513222,0.113993589,-0.676261511,0.240049828,0.878532558,0.086848519,0.097284665,-0.872783428,1.144204798,1.044546578,-0.410559189,-0.124288459,1.414220673,-1.133570821,97.2740624
474260,0.604288391,-0.558613773,1.778077877,0.063446729,1.260378518,-0.761327348,-1.248528682,-0.234259457,0.262683458,-0.510731682,0.758307426,-0.209953568,-2.081437162,0.552811979,-0.882537059,-0.361597382,1.553131204,1.772811724,-0.575493435,0.577786631,-0.55227449,-0.286872979,-0.605775415,-1.72434368,0.095055224,0.288165387,-0.671001745,1.087791711,9.827734958
474505,-0.436080217,-0.637211825,0.526503118,-1.54268199,0.906679032,-0.402169157,0.989286076,1.288130526,0.640153442,-0.811973293,-1.250831706,-1.434072663,1.102910702,-0.134800112,-0.599221795,-0.132082152,1.080621209,0.778739785,0.438506156,0.637886057,0.180172355,0.302113057,0.221025231,-6.12456E-05,0.753373884,0.361282106,-0.880715031,0.528874386,91.4995673
475277,0.247247066,0.611413469,-0.104206914,0.811740314,-0.061408551,0.723879687,-0.456471516,-0.387254054,0.602052523,-0.331773394,2.205782695,0.566444987,0.024923486,0.819900777,-0.48068041,0.923014819,0.895235217,1.253534058,-0.440809531,-1.222733254,-0.610154639,-0.281630516,1.667211601,2.195012029,0.344662305,0.009390608,-0.34990783,0.82469035,63.37936674
475695,2.188581392,1.785850891,1.137976613,1.123302531,0.832309886,-0.047290646,-0.736548223,-0.020814089,0.422339602,-1.453633899,-0.152950729,-0.825932355,1.013841161,-0.549708402,0.328220332,-0.700020293,1.597699326,-1.700756937,0.475840377,-1.277257668,-0.50933265,0.206186704,0.255357031,0.229266841,0.151749141,-0.641844262,-0.164053323,0.031634016,51.81025091
475926,0.195360397,-0.065680473,0.729590421,0.09338697,0.201325968,-0.382652348,-1.052441927,0.154028931,1.207446044,0.443861231,-0.817493941,0.814740026,-0.335117068,0.71465398,-0.368795865,0.35330644,-0.518497337,-0.493052496,-1.566265367,0.512074819,0.370169635,0.426442716,0.275330561,-0.762250033,0.965899264,0.9927793,-0.788237465,0.532123991,45.999987
476136,0.874991185,-0.470098273,-0.296035689,0.534113408,-1.510329769,-1.088517222,-0.989775008,-1.796316365,1.084939774,-1.988131814,0.343110663,0.811683395,-0.293595954,-0.668367625,0.232842451,0.001833001,1.003504862,-2.62852114,-0.918707476,0.561576884,0.050447443,0.752034159,0.262019976,-0.134737063,-0.302288443,2.325055016,1.534946274,0.495505098,47.81635253
476298,0.078463893,0.538132549,0.826834718,0.418826686,-0.751380123,1.784510768,0.246208228,2.01393003,0.187147487,-0.245653352,1.384140124,0.301186958,0.133422635,-1.200364206,0.660217805,-0.493310383,-0.447791209,-0.490548845,0.439033835,-1.535376274,-0.210845343,0.980278991,-1.245668869,0.172878961,-0.63139942,-0.403693119,1.65515226,-1.650489184,51.18274467
476675,0.765630338,-0.477928269,-0.527663985,-1.111562342,0.753899637,-0.191404616,-0.317669414,0.109836929,-0.170287126,-2.00068788,-0.490824183,0.895440891,-1.506616464,-1.0899379,-0.426791395,-0.725623419,-0.027885482,-1.093076752,-0.387854524,-0.047994532,0.648940416,1.244789386,-0.261547154,1.888060241,-0.183904581,0.828875148,1.931507735,0.139308409,1.736259779
477541,-1.373526622,0.090903857,-0.611642888,-0.274432027,1.984976882,-1.222763423,0.300466822,-0.87772128,-0.307657941,0.744842335,0.318163943,-0.225032269,-0.649800325,0.316078192,1.707686717,-0.901351943,1.911663885,1.199497451,1.369353368,0.308432381,1.171129776,-1.008831282,-0.668043908,0.765813814,0.295845055,-0.148379258,-2.502608891,-0.435474048,57.32118364
477711,-1.17405378,0.493534311,-0.191168529,-0.628300544,2.642910483,1.038174477,1.055872141,2.202215145,0.802191783,-0.770954009,-0.887896352,0.964902759,-2.05935428,-0.077779631,-2.171124378,0.098843508,0.854070251,0.279415535,0.938109359,1.964826942,-0.143538437,2.807650783,0.212669956,0.949165063,-0.611062715,1.61931398,1.041710199,1.471451303,54.54307092
478610,0.054504422,-1.255417564,0.46039744,-1.697019813,-0.336185804,0.191080437,2.377224293,0.318548612,0.139537469,-0.063032424,-1.342090905,0.08582584,0.102882676,-0.968608495,-1.186745614,-0.481570683,0.064932979,-0.457554181,-1.05087545,0.289272252,0.538866824,0.121297709,-0.562982714,0.594841021,-0.19053729,-1.189083707,1.036244355,0.353508019,30.26207158
478949,-0.119290306,-1.571052205,-0.744860279,2.018565712,-1.508342062,-0.25134928,-0.016335762,0.320476789,-1.497170936,0.174176256,-1.686105462,0.097428796,-0.652397919,-0.865869267,0.834817159,-0.235606243,0.473710805,0.506826911,1.269953489,-1.208257742,0.919015663,0.016461622,-0.37812458,-1.149250519,0.606590862,-0.922224521,0.517806587,1.927830773,50.98550579
479751,0.97997704,1.391434325,-0.719004777,0.762733046,-1.144214955,-0.233482903,1.741272056,-0.607842206,1.111356184,1.015646733,1.07474125,-1.267001976,0.525200966,-0.156598566,1.088496858,-1.6550004,0.367787889,0.226375203,-1.990116737,-0.885420356,-1.830152213,-0.726355302,0.549217085,0.195365576,0.169400081,-1.039748109,1.120450492,-0.018819678,83.09951689
480225,0.033703812,0.940399569,-0.991345748,0.22854777,0.423462492,-0.54556815,0.652373381,0.477123171,-0.101176712,-0.13215089,0.523547658,0.78847104,0.062899917,1.12018946,0.658525962,-1.78846395,-1.404896698,1.182235219,-0.246773131,0.164175823,1.139290518,-0.006411217,0.03726761,-0.868729233,0.369994507,0.586512219,-0.577881837,-0.922021378,31.55555655
480452,2.626289255,-0.09290847,-0.68369234,0.706586445,-0.050794035,-1.085766323,0.483053572,-0.853120969,1.576458002,0.49450463,-0.276880425,0.109347018,0.903288121,0.185961254,2.122109457,1.135867516,0.487607368,-0.936985874,-0.146888104,0.47887497,-0.822861416,1.293426875,-0.974157342,-0.637225698,-0.562299185,0.743824461,-0.804936367,-1.79997657,15.82563872
481325,1.088038836,-0.444386285,-1.068507632,-0.754858553,1.716762749,-0.657043697,-0.123368105,-0.446918362,-1.232662543,-0.742718562,-1.301108407,0.955881276,0.100879065,2.482677762,-0.708910725,-0.858860246,1.533759768,1.057977032,0.384765022,-1.113691515,1.744996268,-0.07210316,-0.430675128,1.142959737,-0.022295121,-1.165670086,0.040302599,-0.781348802,28.31920679
